pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GO_ANCHORING_JUNCTION,2.62384550797649e-05,0.00103117025619017,-0.341721696140859,-1.88776688458322,0,744,AMOTL1|TES|FAT1|FBLIM1|SYNM|SYNPO2|AKAP6|WASF1|MAP4K4|ADGRB1|DLL1|PTK7|ARHGEF7|MTF2|ABI2|AFAP1|PPP1R12A|MPRIP|CLASP1|SVIL|PALLD|RSU1|ADCYAP1R1|FLRT2|DCHS1|TNC|PEAK1|CDH24|OBSL1|NGFR|SCN5A|FERMT2|TMEM65|FSCN1|ADD3|TMOD3|CBL|SORBS1|EHD3|CDH13|YES1|SMAD7|SV2A|CALB2|TIAM1|RPL4|DST|PARD3|JAM3|LIMS1|FRMD4A|TJP1|PNN|DMD|CIB2|VANGL2|PABPC1|PDLIM5|PDLIM4|PTK2|CNN2|JAK1|PHLDB2|TMEM47|YBX3|CDH11|MRC2|NEXN|RDX|EPB41L2|FRMD5|PKD2|ITGA1|ENAH|TPM4|KIRREL1|VEZT|AJAP1|JAM2|RPL7A|VCL|FHL1|TJP2|CDH3|ITGB1|APP|SCN4B|FERMT1|EFS|RPL5|ADGRL3|CNN1|CADM1|KIT|TMEM204|ATAT1|PKP1|DLG5|MAPRE2|RPS2|DLC1|JCAD|CTNND1|MYADM|MYO1E|NOTCH1|TRPC4|PPP1CB|TGFB1I1|PPIB|SYNE2|TRPC6|ANXA1|HNRNPK|MPDZ|FAT2|BMPR2|PRKCZ|FGF13|RPLP0|YWHAQ|WASF2|FRMD6|AIF1L|EFNA5|BVES|FHL3|HEG1|RPL22|MARCKS|EIF4G2|HMCN1|LDB3|EPHA4|AMOT|TRPV4|DDR2|LPP|ITGA8|COL17A1|THSD1|CLMP|RPS7|B4GALT1|RRAS2|DOCK7|EGFR|CORO2B|ARHGAP31|GJC1|MPZL1|ADAM17|HSPA1A|ITGA2|PKN2|MAP2K1|NECTIN1|CSPG4|GJB3|ACTN1|CLIC4|FLRT1|CORO1C|CLDN5|WNK3|SAV1|FLRT3|RPL6|PLPP3|USP33|CDH1|PCDHGA12|TEK|RPS3|SENP1|COL13A1|IQGAP1|ILK|JAG1|USP53|RAPGEF2|CLDN11|ARHGAP26|RPS8|CASK|IL1RL1|ITGB3|ADAM10|NFASC|TLE2|RPL3|CD99|ITGA6|LIN7C|PDGFRB|GNA13|REXO2|KIF23|ERBIN|GJA1|DBN1|LMO7|VIM|CSRP1|ACTR3|RPS17|CLDN1|KCNJ2|CNN3|NCK1|RAB10|AMOTL2|EPCAM|MAPK15|FRMD4B|ITGA11|NRP1|EFNB2|TNS1|MARVELD3|RPL7|AKAP12|PGM5|DNMBP|ITGB4|RPGRIP1L|CAV1|CLASP2|DDX58|GSN|TLN1|PIKFYVE|PPP3CA|FES|MLC1|SORBS2|CNTNAP2|PRAG1|LPXN|CYFIP1|PLXDC1|ITGA4|FBF1|RPL12|RND3|ITGA5|TGFBR1|NPHP4|ATP2A2|GJC2|MYH9|RAP2C|ATP1A2|NOX4|PAK2|PLEKHG5|BCAR1|RPL31|GAB1|PODXL|STRN|RPL10A|PPP1R9B|DSP|SRC|RPL23|CYTH3|PATJ|FLT1|ASH1L|PPFIA1|FZD1|RPL13A|SH3KBP1|PDLIM7|FAP|PDZD2|SYNPO|SCRIB|MCAM|NCKAP1|ANK3|EPHA2|TRIM29|ITGAV|CDH5|SCARF2|CD3E|SNTB2|ARL14EP|TNS4
GO_ANIMAL_ORGAN_MORPHOGENESIS,2.57891479265525e-05,0.00103117025619017,-0.334641936394348,-1.86245588002045,0,836,SFRP1|MMP16|BMPR1A|HEY2|PDGFRA|GLI2|ID4|NTNG2|SOX8|ZEB1|PTCH1|FAT1|SOX4|SULF2|ZNF22|DLL1|WWTR1|PTK7|SHANK1|FREM1|ABI2|YAP1|ALDH1A2|ABL1|TCF7|MDFI|SOBP|PRICKLE1|GREB1L|GLI1|TMEM100|LEF1|FLRT2|NFIB|AREG|DCHS1|LAMB1|TNC|ID3|TP63|OBSL1|ALDH1A3|LRP4|NGFR|SCN5A|ERRFI1|SOX11|TEAD2|EPHB1|ANKRD11|LAMC2|FZD7|FOXN3|SMURF2|BASP1|LRP5|ROBO1|SMAD7|FEM1B|TIAM1|SERPINH1|GREM2|HMGN1|MEGF11|NPY1R|HIF1A|TOPORS|GDF11|PDCD4|NAB1|SOX5|TUG1|FRAS1|PHACTR4|BCL11B|PRKX|MIB1|CSGALNACT1|PRICKLE2|PGR|VANGL2|ATF2|CPE|PTK2|S1PR1|DACT1|FGF2|DLX5|TIPARP|NKD1|FOXC2|MYC|LAMC1|HTRA1|SUFU|PKD2|STOX1|AJAP1|FGD1|PTEN|FLI1|NTRK2|KDM5B|ARID1A|NRP2|FHL1|HHIP|ZFAND5|NDRG4|DSCAML1|SLIT3|PROM1|CELSR2|TACSTD2|APCDD1|GLG1|PHEX|TGFB2|UBE4B|SULF1|MYLK|SDK2|COL27A1|DLG5|BMP1|OLFM1|TLE1|TTN|GRHL3|SOS1|DLC1|CTNNBIP1|FOXO1|BMP2|FZD3|AGRN|BDNF|HEYL|RYR1|PLEKHA1|NOTCH1|SPRY1|PRDM1|GNAS|RAB23|BMPR2|ARID5B|EP300|SETD2|SMARCC1|RFLNB|RARB|CHD7|SMO|ZMIZ1|COL3A1|ANKRD6|ADGRG6|HEG1|DKK1|ROR1|PSMD5|HEY1|SIX4|SKI|LAMB3|MEIS2|CHSY1|PLAG1|SLITRK6|MEIS3|NF1|LAMA3|KDM2B|DVL3|TRPV4|SHANK3|GMNN|ITGA8|HAS2|C2CD3|CHST11|ASPN|PTN|FOXO3|RYK|WNT4|EGFR|ACVR1|TSHZ1|DAAM1|MEF2C|BMP6|ITGA2|PAM|MAP2K1|NPHP3|AGTPBP1|GDF7|HIPK1|NECTIN1|RUNX2|PBX2|ATP8A2|CLDN5|SAV1|SFRP2|BTBD7|FAT4|SHANK2|WNT9A|ROR2|FBN2|RIPOR2|TEK|ACVR2B|SALL1|TGFB3|ADARB1|SH3PXD2B|COL13A1|ILK|ACTA2|TGFBR2|JAG1|FBN1|SMAD2|MMP2|CCN2|FUZ|ACTA1|PSMC6|BBS2|FOXF1|YY1|CYP7B1|SDK1|INHBA|NOTCH2|FZD6|TLE2|FANCC|ITGA6|LAMA5|PDGFRB|SOX6|STIL|COL5A1|SOSTDC1|SLIT2|HDAC2|BBS7|PBX3|SPRY2|TPM1|PLEKHA4|LRP6|VANGL1|SMAD3|MED12|RDH10|IGF2|SNAI2|ZHX2|MLLT3|NRP1|CRKL|NSD2|WNT5A|COL5A2|AXIN2|ABLIM1|EFNB2|COL18A1|CNTF|CCN1|NRG1|LRIG3|MFAP2|MED1|RBPMS2|PSMA4|LAMC3|ACTG2|ITGB4|RPGRIP1L|TGFB1|CAV1|SEC24B|CEP290|ADAMTS5|COL1A2
GO_ARTERY_DEVELOPMENT,3.35199275969564e-05,0.00103117025619017,-0.470481424378912,-1.98995054446137,0,80,BMPR1A|HEY2|SOX4|ADAMTS9|PRICKLE1|MYH10|NGFR|ROBO1|SMAD7|FOXC2|SUFU|PKD2|TGFB2|NOTCH3|MYLK|LTBP1|PDE2A|NOTCH1|PRDM1|BMPR2|CHD7|ZMIZ1|COL3A1|HEY1|MYOCD|NF1|LUZP1|ACVR2B|JAG1|FOXF1|PDGFRB|ADAMTS6|NRP1|EFNB2|HECTD1|SEC24B|ADGRF5|PROX1|TGFBR1|AP2B1
GO_AXON,2.75938189845475e-05,0.00103117025619017,-0.29915138157371,-1.60594431125954,0,507,NEFH|NTNG2|BACE1|PTCH1|MTMR2|OPHN1|PTBP2|INPP5F|DNM3|CNTN4|TNFRSF21|RASGRF1|DAB2IP|MAPK8|SACS|MAP9|PALLD|CD200|DPYSL3|NFIB|ATL1|MYH10|NGFR|EPHB1|TIAM2|FSCN1|CBL|BASP1|NCMAP|ROBO1|NTRK3|CALB2|TIAM1|HIF1A|DST|DGKI|PARD3|PRKAA2|TERF2|MYO9A|TMOD2|TANC1|NEXN|PPP1R9A|CDK5R1|NMU|ITSN1|NIN|NTRK2|NRP2|SLC18A2|ERC2|UTRN|ABI1|BOC|APP|CRMP1|BAG2|DSCAML1|HOMER1|ADGRL3|GRIK3|TGFB2|ATAT1|NRTN|SPAST|OLFM1|IGF1R|SETX|FZD3|CTNND1|BDNF|LRIG2|VSTM2L|MAP2|DYRK1A|NAV1|PRKCZ|FGF13|FXR1|KCNB1|TSC1|SYT2|ROR1|C1QL1|MYCBP2|EPHA4|SBF2|NF1|PRNP|TRPV4|CREB1|CRYAB|DOCK7|DHX36|FMR1|DICER1|OPRD1|ITGA2|NECTIN1|CRTAC1|PTPRS|FLRT3|SCN3A|HNRNPR|SHANK2|CCDC120|IQGAP1|TUBB3|ILK|TSHZ3|ANXA3|SLC9A6|WDR47|KIF1B|CLDN11|SPTBN1|TNN|KIF21B|DLG4|HSP90AA1|KIF20B|KATNB1|ZC3H14|FEZ1|ADAM22|ADAM10|LRRC7|DTNA|LAMP5|SYT11|NFASC|SLC38A2|LRRC4B|DBN1|TMEM108|NGF|DYNC1H1|SEPTIN11|AMFR|WDFY3|CPT1C|MAP1A|MAP1B|TIMP2|RAB11A|NRP1|CNTF|NRG1|TRAK2|BLOC1S6|GRIK5
GO_AXON_DEVELOPMENT,2.80993593346072e-05,0.00103117025619017,-0.387577020602014,-2.05561312687577,0,438,NEFH|GLI2|NTNG2|NDN|DOK6|RGMA|PTCH1|ADGRB1|OPHN1|INPP5F|CNTN4|TNFRSF21|ABL1|PALLD|NREP|FLRT2|NFIB|KLF7|TNC|ATL1|MYH10|LRP4|NGFR|EPHB1|TIAM2|LAMC2|ETV1|NPTX1|ROBO1|NTRK3|TIAM1|PIK3CA|LINGO1|PARD3|RELN|JAM3|BCL11B|PAK3|SEMA5B|RNF165|VANGL2|STMN1|PTK2|ZSWIM6|TSPAN2|DLX5|CDH11|NEXN|CDK5R1|ENAH|PRKCQ|CAMSAP2|NIN|PTEN|NTRK2|VCL|NRP2|BOC|EGR2|ITGB1|APP|NLGN3|CRMP1|DRAXIN|DSCAML1|SLIT3|STK24|EFNB3|NOTCH3|NRTN|SPAST|MACF1|OLFM1|SEMA5A|SOS1|FZD3|BDNF|LRIG2|VSTM2L|SEMA4B|PICALM|NOTCH1|MAP2|DHFR|SEMA4C|LRRC4C|BMPR2|FGF13|VLDLR|EFNA5|SMO|CHODL|NRXN3|MYCBP2|EPHA4|SIN3A|SLITRK6|LAMA3|MARK2|SHANK3|CREB1|PTN|RYK|DOCK7|CDH4|SYNGAP1|MAP2K1|GDF7|NECTIN1|PTPN11|ATP8A2|TTL|CRTAC1|PTPRS|FLRT3|ZSWIM4|SPART|USP33|PLXNA4|UST|ADARB1|GAB2|TUBB3|ILK|SIAH1|SLC9A6|PPP3CB|SPTBN1|TNN|FKBP1B|HSP90AA1|VASH2|IST1|NOTCH2|FEZ1|NFASC|TRIM32|LAMA5|SPTBN2|GFRA2|PLXNB3|ULK2|CXCR4|SLIT2|DBN1|NGF|RAB10|MAP1A|MAP1B|EXT1|RAB11A|SEMA4D|ZSWIM8|NRP1|WNT5A|CRPPA|EFNB2|CNTF|TRAK2
GO_BASEMENT_MEMBRANE,3.33400013336001e-05,0.00103117025619017,-0.477324402363156,-2.05321181293029,0,88,NTNG2|NID1|SMOC1|FREM1|CCDC80|LAMB1|TNC|LAMA4|LAMC2|COL4A2|DST|FRAS1|NID2|LAMC1|LOXL2|COL4A1|COL15A1|COL4A6|AGRN|SPARC|COL4A5|EFNA5|HMCN1|LAMB3|LAMA3|COL17A1|PTN|COL9A3|P3H2|FBN1|FREM2|TGFBI|CASK|ITGA6|LAMA5|COL5A1|ERBIN
GO_BEHAVIOR,2.83744289646171e-05,0.00103117025619017,-0.298983244846972,-1.57884372306252,0,418,FZD9|INPP5F|SHANK1|RASGRF1|SOBP|CAMK4|MRAP2|GRID1|C3orf70|SGIP1|APBA2|KCND2|ALDH1A3|AFF2|NAV2|ETV1|NPY1R|HIF1A|JPH4|DGKI|RELN|MBD5|PUM1|ZFHX3|TMOD2|MTA1|TANC1|STRBP|NMU|ATP1B2|PTEN|NTRK2|SLC18A2|ADCY3|EGR2|UBA6|ITGB1|APP|NDRG4|NLGN3|CFAP20|HOMER1|ADGRL3|EFNB3|KIT|TAL1|PTGS2|ATXN1|GLS|BDNF|PICALM|PRKCZ|FGF13|AVPR1A|EP300|GPR37|ATXN1L|TSC1|VLDLR|CHD7|UBR3|DKK1|NRXN3|C1QL1|EPHA4|MEIS2|SLITRK6|LEPR|NF1|PRNP|SHANK3|HDAC4|CREB1|ITGA8|PTN|ATXN3|CHRNA5|EGFR|RMI1|SYNGAP1|PCM1|MEF2C|TTC21B|OPRD1|ARRDC3|ZFHX2|FGF12|RNF180|NLGN2|ATP8A2|TAFA2|CLDN5|NPW|SLC2A4|ATP8A1|SHANK2|PIAS1|VPS35|ADARB1|OXR1|WDR47|PPP3CB|EIF4EBP2|BBS2|DLG4|OXTR|SDK1|CHD8|NEGR1|ADAM22|SYT11|PCDH17|SPTBN2|B4GALT2|PLCB1|GJA1|HDAC2|NGF|PBX3|AMFR|MAP1A|UNC79|OLFM2|THBS1|TMOD1|NRG1|ATAD1|GLRB|FYN|LPAR5|ADORA1|ARCN1|MYH14|CNTNAP2|ADA|ITGA5|FBXL20|NPHP4|ZDHHC8|MTOR|ATP1A2|SCN9A|VPS13A|HOMER2|PREX2|NCOR1|PRKAR1B|PLA2G6|STRN|GAD1|POMK|PPP1R9B
GO_BIOLOGICAL_ADHESION,2.45718357618498e-05,0.00103117025619017,-0.315533951087867,-1.79122499116759,0,1185,SFRP1|PDGFRA|GLI2|NTNG2|PCDH18|NID1|FAT1|GPM6B|FBLIM1|SOX4|ITGA9|CNTNAP3|MAP4K4|ADGRB1|DLL1|PTK7|ARHGEF7|FREM1|CNTN4|TNFRSF21|PCDHGB6|RC3H2|ADAMTS9|ABL1|PPP1R12A|TTYH1|CLASP1|PCDHGB4|PELI1|DACT2|NCK2|MPZL2|PALLD|SGCE|SUSD5|RSU1|CD200|RCC2|IL7R|CCDC80|LEF1|MPZL3|PCDHGB7|FLRT2|DCHS1|LAMB1|ENTPD1|TNC|PEAK1|FAT3|PCDHGB5|CDH24|MYH10|ANTXR1|CNTN1|OBSL1|LAMA4|PCDH7|FERMT2|EPHB1|LAMC2|TMOD3|SORBS1|FZD7|CNTN3|CDH13|LRRC4|AMIGO2|PDE5A|CTNNAL1|YES1|ROBO1|SMAD7|ETS1|ZFP36L1|ARG2|TIAM1|MEGF11|PIK3CA|IFT74|COL14A1|ATM|DST|AKNA|PARD3|CCL21|DOCK1|STAB2|RELN|NFAT5|JAM3|LIMS1|TJP1|PRKX|PAK3|NID2|ZFHX3|ZDHHC2|PCDH19|PDLIM5|PTK2|S1PR1|JAK1|PCDHGA11|PHLDB2|TMEM47|PDE3B|LDB1|FOXC2|CDH11|HSPH1|LAMC1|ROCK1|LOXL2|NEXN|UBASH3B|RDX|FRMD5|RUNX1|ITGA1|CDK5R1|COL6A3|PRKCQ|KIRREL1|VEZT|AJAP1|JAM2|EMILIN1|ATP1B2|PTEN|COL15A1|VCL|NRP2|ROCK2|UTRN|TJP2|BOC|CDH3|ITGB1|APP|NLGN3|DSCAML1|ARHGAP6|FERMT1|EFS|ADGRL3|CELSR2|CFDP1|CADM1|TACSTD2|EFNB3|TRO|CBFB|TGFB2|KIT|PEAR1|CD226|SDK2|SERPINE2|PKP1|ADAM32|SSPN|MACF1|CDHR1|DLG5|CYP1B1|PAWR|SEMA5A|DLC1|COL4A6|BMP2|LSAMP|PTPRD|JCAD|CTNND1|MYADM|PCDHB15|TENM4|VSTM2L|NOTCH1|TESPA1|PPP1CB|GNAS|TGFB1I1|SPARCL1|LRRC4C|ANXA1|MPDZ|TMEM131L|FAT2|LYPD5|PRKCZ|FER|EGR3|TSC1|IL27RA|EFNA5|BVES|VCAN|ZMIZ1|COL3A1|TESC|KIF14|SOCS5|NRXN3|ANGPT1|HMCN1|ARHGAP5|IL1RAP|MYO10|LAMB3|EPHA4|NF1|PRNP|PCDHB5|LAMA3|TRPV4|SELL|DDR2|LPP|ITGA8|HAS2|COL17A1|SLK|MFGE8|HSD17B12|PTN|ADAM19|B4GALT1|ATXN3|WNT4|EGFR|ACVR1|CDH4|CORO2B|CD22|LYVE1|IGF1|CDK6|AOC3|BMP6|ASTN2|ADAM17|ITGA2|PKN2|NECTIN1|NLGN2|CLSTN1|CSPG5|PTPN11|ACTN1|FLRT1|CORO1C|CLDN5|PTPRS|SFRP2|FAT4|FLRT3|PLPP3|PRPH2|ITGA10|CDH1|PCDHGA12|BTLA|RIPOR2|RIPK2|PLXNA4|TEK|METAP1|RPS3|COL13A1|IQGAP1|ILK|HMGB1|TGFBR2|ZBTB1|PCDHGC3|JAG1|FBN1|FREM2|CCN2|ITPKB|TGFBI|ADGRV1|GTPBP4|FBLN5|CLDN11|TNN|FOXF1|CASK|DLG4|SDK1|CD24|RGCC|NEGR1|ITGB3|COL12A1|FEZ1|ADAM22|ADAM10|LRRC7|RIN2|NFASC|ABI3BP|INHBB|PRKAR1A|CD99|PCDH17|ITGA6|LAMA5|IGFBP7|COL6A2|ICAM5|METTL3|PLXNB3|LRRC4B|MPZ|NTM|BMX|CXCR4|CCR7|COL5A1|PPARD|SVEP1|ERBIN|LMO7|CSRP1|MEN1|CLDN1|CNN3|STAT5B|TPM1|NCK1|ADAM12|RAB10|LRP6|EPCAM|RASGRP1|ECM2|SPON1|SMAD3|SLAMF1|KANK1|ITGA11|IGF2|THBS1|SNAI2|SEMA4D|PODXL2|NRP1|CRKL
GO_BLOOD_VESSEL_MORPHOGENESIS,2.75224307810866e-05,0.00103117025619017,-0.323218147772202,-1.73912429177324,0,523,SFRP1|AMOTL1|BMPR1A|HEY2|PDGFRA|EDNRA|SOX4|ADGRB1|DLL1|AKT3|YAP1|ADAMTS9|ABL1|DAB2IP|RECK|TMEM100|ADGRA2|LEF1|AGO2|NGFR|TEAD2|EPHB1|KLF5|CDH13|LRP5|ROBO1|SMAD7|ETS1|ZFP36L1|PIK3CA|COL4A2|HIF1A|STAB2|JAM3|TJP1|PRKX|ATF2|PTK2|S1PR1|QKI|JAK1|FGF2|PDE3B|TIPARP|FOXC2|CEMIP2|ROCK1|CALCRL|LOXL2|E2F8|SLC12A6|COL4A1|RUNX1|PKD2|EMILIN1|PTEN|NTRK2|COL15A1|NRP2|ROCK2|ITGB1|FOXJ2|RHOJ|TGFB2|TAL1|NOTCH3|PTGS2|SULF1|ATP2B4|MYLK|VAV2|TBXA2R|CYP1B1|ELK3|SEMA5A|SOS1|PLCD3|JCAD|COL22A1|SIRT1|MYO1E|NOTCH1|SPARC|PRDM1|ANXA1|BMPR2|NR2F2|SETD2|WASF2|EGR3|CHD7|SMO|ZMIZ1|COL3A1|HEG1|HEY1|RAP1A|ANGPT1|MYOCD|LEPR|NF1|AMOT|HAS2|MFGE8|ANGPTL1|PTN|B4GALT1|WNT4|ACVR1|GJC1|F3|EPAS1|SP1|HIPK1|CSPG4|CLIC4|CLDN5|PIK3C2A|SGCD|FLT4|SFRP2|HIF1AN|TEK|ANXA3|TGFBR2|JAG1|MMP2|CCN2|RAPGEF2|NFE2L2|TGFBI|FBLN5|FOXF1|FZD8|VASH2|NOTCH2|RGCC|ITGB3|RIN2|PDGFRB|GNA13|ANGPTL2|CXCR4|E2F2|SLIT2|STARD13|FOXO4|APOLD1|SPRY2|ADAM12|AMOTL2|PRKD1|THBS1|NRP1|WNT5A|EFNB2|COL18A1|CD160|CCN1|AGO1|MED1|KDR|TIE1|VASH1|TGFB1|CAV1|SEC24B|GTF2I|ADGRF5|BTG1|PTPRB|ADGRG1|PLXDC1|FBXW7|PPP1R16B|PROX1|ITGA5|TNFAIP3|TGFBR1|CX3CL1|MYH9|SMAD1|RORA|CCBE1|EPHB3|EDN1|ENPP2|THSD7A|GAB1|PGF|FGF1|NEDD4|BMPER|FLT1|FAP|HDAC7|HSPB6|MCAM|FUT1|UNC5B|EPHA2|SRF|ITGAV|CDH5|AGT|COL8A2|CARD10|MMRN2|SERPINF2|RBM15
GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE,3.23771287962184e-05,0.00103117025619017,-0.409598411197528,-1.86586129024334,0,124,GLI2|SOX8|EDNRA|PTCH1|YAP1|ABL1|GREB1L|LEF1|AREG|DCHS1|TNC|LRP5|PGR|VANGL2|FGF2|FOXC2|MYC|COL4A1|PKD2|KDM5B|HHIP|TACSTD2|DLG5|CTNNBIP1|BMP2|NOTCH1|SPRY1|SMO|SIX4|WNT4|ACVR1|GDF7|CLIC4|SFRP2|FAT4|SALL1|ILK|TGFBR2|FOXF1|LAMA5|GNA13|SLIT2|SPRY2|LRP6|RDH10|NRP1|WNT5A|MED1|KDR|DDR1|SMAD4|EDN1|PBX1|PGF|SRC|FGF1
GO_CADHERIN_BINDING,2.96507145822214e-05,0.00103117025619017,-0.331329037248056,-1.69593265498057,0,308,TES|MPRIP|DAB2IP|H3C6|SERBP1|DCHS1|CDH24|H3C4|FSCN1|TMOD3|CBL|FMNL2|CDH13|CTNNAL1|EIF3E|MRE11|FNBP1L|TJP1|PDLIM5|CNN2|PHLDB2|DDX6|CDH11|CEMIP2|RDX|SEPTIN7|CDK5R1|RPL7A|VCL|TJP2|ABI1|CDH3|ITGB1|STK24|PROM1|SH3GL1|DOCK9|NOTCH3|GAPVD1|PKP1|MACF1|SNX1|RPS2|CTNND1|PICALM|UBAP2|TRPC4|ANXA1|HNRNPK|BMPR2|CIP2A|WASF2|ARGLU1|ASAP1|UBFD1|TBC1D10A|DIAPH3|EIF4G2|MARK2|SLK|EGFR|ACVR1|CDH4|MICALL1|HSPA1A|PKN2|CALD1|MB21D2|PTPN11|SEPTIN9|ERC1|RPL6|STK38|CDH1|CKAP5|BAG3|IQGAP1|EEF2|SEPTIN2|AHSA1|SPTBN1|IST1|ANLN|ITGA6|SPTBN2|DBN1|KTN1|CNN3|NCK1|TMPO|RAB10|EPCAM|CRKL|CCNB2|H3C10|KDR|KIF5B|ESYT2|PTPRB|TLN1|EEF1G|PPME1|SWAP70|PFKP|CDH26|CAPZB|MYH9|SFN|PAK2|ARHGAP1|SH3GLB1|CAPZA1|SRC
GO_CAMERA_TYPE_EYE_DEVELOPMENT,3.04989630352568e-05,0.00103117025619017,-0.398521752979376,-1.98827194166392,0,243,PDGFRA|SOX8|ZEB1|FAT1|DLL1|ABI2|ALDH1A2|MYH10|OBSL1|ALDH1A3|SOX11|EPHB1|LRP5|TTLL5|NTRK3|HMGN1|MEGF11|HIF1A|TOPORS|GDF11|PHACTR4|BCL11B|FGF2|FOXC2|NES|BFSP1|COL4A1|NTRK2|KDM5B|ARID1A|PROM1|RHOJ|TUB|TGFB2|ATP2B4|SDK2|CYP1B1|GRHL3|SOS1|SPRY1|CACNA1C|PDS5B|BMPR2|CC2D2A|CHD7|MAF|CRYBG3|SKI|SLITRK6|MYH15|NF1|KDM2B|CASP2|CRYAB|PTN|EGFR|HIPK1|NECTIN1|ATP8A2|CLIC4|MYOM1|PRPH2|WNT9A|FBN2|ACVR2B|TGFBR2|JAG1|FBN1|TGIF2|YY1|SDK1|INHBA|NOTCH2|RRM1|PDGFRB|HDAC2|VIM|ACTL6A|SPRY2|LRP6|SMAD3|RDH10|ZHX2|NRP1|TMOD1|WNT5A|SIX5|MED1|LAMC3|MITF|RPGRIP1L|PROX1|SKIL|SP3|TGFBR1|NPHP4
GO_CANONICAL_WNT_SIGNALING_PATHWAY,2.97893890196312e-05,0.00103117025619017,-0.39186316603952,-1.9966598703635,0,293,SFRP1|FZD9|FZD10|SOX4|SULF2|WWTR1|PTK7|YAP1|RBMS3|TCF7|PYGO1|DAB2IP|PRICKLE1|RECK|GLI1|TCF7L2|ADGRA2|TNKS2|LEF1|LRP4|FZD7|SMURF2|TLE4|GNAQ|LRP5|INVS|DAAM2|DACT1|TCF7L1|DLX5|NKD1|PTEN|CSNK1E|CDH3|CCDC88C|DRAXIN|BICC1|FERMT1|WNK2|RNF146|TLE1|SEMA5A|FOXO1|BMP2|FZD3|BCL9L|CTNND1|DACT3|NOTCH1|TMEM131L|USP34|SOX7|ANKRD6|DKK1|PSMD5|UBR5|DVL3|DKK3|FOXO3|RYK|WNT4|EGFR|AMER1|JRK|TTC21B|NPHP3|JADE1|GPRC5B|TNKS|SFRP2|BAMBI|ZBED2|PLPP3|WNT9A|ROR2|VPS35|ILK|FUZ|PSMC6|TNN|FZD8|LATS1|CHD8|WLS|FZD6|ASPM|TLE2|LRRK1|SOSTDC1|USP47|NOTUM|AMFR|TBX18|PLEKHA4|LRP6|SMAD3|KANK1|MED12|SNAI2|ARNTL|MLLT3|WNT5A|AXIN2
GO_CARDIAC_CELL_DEVELOPMENT,3.4272397011447e-05,0.00103117025619017,-0.552756417901646,-2.20725040560186,0,59,HEY2|PDGFRA|RGS4|AKAP6|ALPK3|AKAP13|MYH10|OBSL1|MEF2A|PDCD4|PDLIM5|MYH11|MAML1|TTN|NOTCH1|SPRY1|BVES|SGCB|IGF1|SGCD|JAG1|YY1|HNRNPU|PDGFRB|RGS2|CDK1|SORBS2|PROX1|SMAD4|MTOR|EDN1|PPARA|SRF|AGT
GO_CARDIAC_CHAMBER_DEVELOPMENT,3.19427585766307e-05,0.00103117025619017,-0.441811900475736,-2.06518010018146,0,147,BMPR1A|HEY2|SOX4|PTK7|GREB1L|MYH10|SCN5A|SOX11|TMEM65|ROBO1|SMAD7|HIF1A|VANGL2|CPE|FOXC2|SUFU|ARID1A|NRP2|SLIT3|TGFB2|MAML1|UBE4B|LTBP1|SOS1|PDE2A|HEYL|NOTCH1|PRDM1|BMPR2|RARB|CHD7|SMO|LMO4|ADGRG6|HEG1|HEY1|MYOCD|ACVR1|MEF2C|LUZP1|NPHP3|SAV1|SFRP2|TEK|SALL1|TGFBR2|JAG1|FOXF1|NOTCH2|ADAMTS6|SLIT2|TPM1|NRP1|NSD2|WNT5A|CCN1|NRG1|MED1|HECTD1|TGFB1|CPLANE1|PROX1|TGFBR1|SMAD4|AP2B1|TRIP11
GO_CARDIAC_CHAMBER_MORPHOGENESIS,3.27525219441897e-05,0.00103117025619017,-0.428313249089233,-1.90670660420405,0,107,BMPR1A|HEY2|SOX4|SOX11|ROBO1|SMAD7|HIF1A|VANGL2|CPE|FOXC2|NRP2|SLIT3|TGFB2|UBE4B|SOS1|HEYL|NOTCH1|BMPR2|RARB|CHD7|SMO|ADGRG6|HEG1|HEY1|ACVR1|MEF2C|SAV1|SFRP2|TEK|TGFBR2|JAG1|FOXF1|NOTCH2|SLIT2|TPM1|NRP1|NSD2|WNT5A|CCN1|NRG1|MED1|TGFB1|PROX1|TGFBR1|SMAD4|DSP|MIR17HG|FZD1|TNNI1|SRF|RBM15
GO_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,3.33344444814827e-05,0.00103117025619017,-0.533398630359964,-2.28278255527607,0,85,HEY2|PDGFRA|RGS4|AKAP6|DLL1|ALPK3|AKAP13|MYH10|OBSL1|FZD7|MEF2A|PDLIM5|MYH11|ARID1A|ITGB1|MAML1|TTN|BMP2|RARB|TSC1|BVES|DKK1|CBY1|MYOCD|SGCB|ACVR1|IGF1|MEF2C|SGCD|YY1|HNRNPU|PDGFRB|SOX6|KDM6B|RGS2|CDK1|EFNB2|NRG1|TGFB1|SORBS2|PROX1|SMAD4|MTOR|NOX4|EDN1
